day_only,header,hours,minutes,titleUrl,time_min,time_max,prod_count
4/18/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-18 09:35:24.751000+00:00,2021-04-18 14:37:27.555000+00:00,3
4/19/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-19 20:06:53.588000+00:00,2021-04-19 20:06:53.588000+00:00,1
4/19/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-19 18:09:13.343000+00:00,2021-04-19 20:47:39.658000+00:00,2
4/19/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-19 17:41:34.297000+00:00,2021-04-19 21:54:55.078000+00:00,3
4/19/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-19 17:58:53.878000+00:00,2021-04-19 21:54:51.568000+00:00,4
4/20/2021,Box Simulator for Brawl Stars,,,https://play.google.com/store/apps/details?id=com.bigmelon.bsboxsim,2021-04-20 10:38:43.044000+00:00,2021-04-20 10:38:43.044000+00:00,1
4/20/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-20 11:01:07.865000+00:00,2021-04-20 17:39:38.785000+00:00,3
4/20/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-20 10:42:54.938000+00:00,2021-04-20 13:37:24.703000+00:00,3
4/20/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-20 11:05:49.697000+00:00,2021-04-20 17:46:12.646000+00:00,2
4/20/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-20 11:05:41.224000+00:00,2021-04-20 17:45:44.064000+00:00,5
4/21/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-04-21 10:11:50.320000+00:00,2021-04-21 17:16:45.535000+00:00,3
4/21/2021,Bottle Flip 3D,,,https://play.google.com/store/apps/details?id=pampam.ibf2,2021-04-21 10:23:01.758000+00:00,2021-04-21 10:23:01.758000+00:00,1
4/21/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-21 10:37:07.334000+00:00,2021-04-21 12:19:59.103000+00:00,2
4/21/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-04-21 09:59:11.417000+00:00,2021-04-21 11:42:02.457000+00:00,2
4/21/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-21 09:42:50.907000+00:00,2021-04-21 09:42:50.907000+00:00,1
4/21/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-04-21 11:40:11.517000+00:00,2021-04-21 11:40:11.517000+00:00,1
4/21/2021,Paint By Number - Coloring Book & Color by Number,,,https://play.google.com/store/apps/details?id=paint.by.number.pixel.art.coloring.drawing.puzzle,2021-04-21 10:02:34.071000+00:00,2021-04-21 10:02:34.071000+00:00,1
4/21/2021,Permissions Controller,,,https://play.google.com/store/apps/details?id=com.google.android.permissioncontroller,2021-04-21 10:10:33.251000+00:00,2021-04-21 10:10:33.251000+00:00,1
4/21/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-21 10:10:48.328000+00:00,2021-04-21 17:16:56.753000+00:00,4
4/21/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-21 12:19:56.658000+00:00,2021-04-21 17:16:51.594000+00:00,4
4/22/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-22 14:46:44.658000+00:00,2021-04-22 15:41:48.536000+00:00,2
4/22/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-22 09:47:56.020000+00:00,2021-04-22 16:04:06.960000+00:00,2
4/22/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-22 11:19:13.957000+00:00,2021-04-22 12:02:21.325000+00:00,2
4/22/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-22 09:47:42.831000+00:00,2021-04-22 16:04:03.117000+00:00,6
4/23/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-04-23 12:31:14.748000+00:00,2021-04-23 12:31:14.748000+00:00,1
4/23/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-23 13:50:31.926000+00:00,2021-04-23 13:50:31.926000+00:00,1
4/23/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-23 10:53:56.720000+00:00,2021-04-23 10:53:56.720000+00:00,1
4/23/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-23 10:53:32.465000+00:00,2021-04-23 14:18:14.142000+00:00,3
4/24/2021,Bottle Flip 3D,,,https://play.google.com/store/apps/details?id=pampam.ibf2,2021-04-24 11:07:54.569000+00:00,2021-04-24 19:28:54.443000+00:00,3
4/24/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-24 11:25:03.728000+00:00,2021-04-24 14:11:13.069000+00:00,3
4/24/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-04-24 11:00:56.548000+00:00,2021-04-24 19:45:40.461000+00:00,3
4/24/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-24 12:24:54.972000+00:00,2021-04-24 13:11:20.609000+00:00,2
4/24/2021,Google Chrome: Fast & Secure,,,https://play.google.com/store/apps/details?id=com.android.chrome,2021-04-24 13:13:38.364000+00:00,2021-04-24 20:36:47.629000+00:00,3
4/24/2021,Google Play Games,,,https://play.google.com/store/apps/details?id=com.google.android.play.games,2021-04-24 13:14:17.764000+00:00,2021-04-24 19:21:32.824000+00:00,2
4/24/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-04-24 13:16:29.918000+00:00,2021-04-24 13:16:29.918000+00:00,1
4/24/2021,Paint By Number - Coloring Book & Color by Number,,,https://play.google.com/store/apps/details?id=paint.by.number.pixel.art.coloring.drawing.puzzle,2021-04-24 12:48:38.583000+00:00,2021-04-24 12:48:38.583000+00:00,1
4/24/2021,Prison Escape: Stickman Story,,,https://play.google.com/store/apps/details?id=com.MegaJoy.PrisonBreak68,2021-04-24 20:45:57.070000+00:00,2021-04-24 20:45:57.070000+00:00,1
4/24/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-24 12:43:48.855000+00:00,2021-04-24 21:47:13.623000+00:00,5
4/24/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-24 11:25:39.726000+00:00,2021-04-24 21:46:11.993000+00:00,6
4/25/2021,Bottle Flip 3D,,,https://play.google.com/store/apps/details?id=pampam.ibf2,2021-04-25 20:32:51.599000+00:00,2021-04-25 20:32:51.599000+00:00,1
4/25/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-25 12:10:36.317000+00:00,2021-04-25 20:40:55.313000+00:00,2
4/25/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-04-25 14:15:31.342000+00:00,2021-04-25 14:15:31.342000+00:00,1
4/25/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-25 12:36:53.319000+00:00,2021-04-25 12:36:53.319000+00:00,1
4/25/2021,Google,,,https://play.google.com/store/apps/details?id=com.google.android.googlequicksearchbox,2021-04-25 10:40:52.914000+00:00,2021-04-25 10:40:52.914000+00:00,1
4/25/2021,Google Play Games,,,https://play.google.com/store/apps/details?id=com.google.android.play.games,2021-04-25 14:01:23.966000+00:00,2021-04-25 14:01:23.966000+00:00,1
4/25/2021,Pepi Hospital: Learn & Care,,,https://play.google.com/store/apps/details?id=com.PepiPlay.PepiHospital,2021-04-25 20:54:52.774000+00:00,2021-04-25 20:54:52.774000+00:00,1
4/25/2021,Prison Escape: Stickman Story,,,https://play.google.com/store/apps/details?id=com.MegaJoy.PrisonBreak68,2021-04-25 09:55:14.518000+00:00,2021-04-25 20:29:23.225000+00:00,4
4/25/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-25 10:40:53.664000+00:00,2021-04-25 20:03:06.223000+00:00,3
4/25/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-25 09:55:01.610000+00:00,2021-04-25 20:51:35.654000+00:00,6
4/26/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-04-26 15:43:36.847000+00:00,2021-04-26 16:20:40.898000+00:00,2
4/26/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-26 16:20:56.650000+00:00,2021-04-26 18:42:17.785000+00:00,3
4/26/2021,Duolingo: Learn Languages Free,,,https://play.google.com/store/apps/details?id=com.duolingo,2021-04-26 10:34:20.505000+00:00,2021-04-26 11:14:33.827000+00:00,2
4/26/2021,Pepi Hospital: Learn & Care,,,https://play.google.com/store/apps/details?id=com.PepiPlay.PepiHospital,2021-04-26 10:06:57.687000+00:00,2021-04-26 14:53:47.301000+00:00,3
4/26/2021,Permissions Controller,,,https://play.google.com/store/apps/details?id=com.google.android.permissioncontroller,2021-04-26 10:34:17.196000+00:00,2021-04-26 10:34:17.196000+00:00,1
4/26/2021,Prison Escape: Stickman Story,,,https://play.google.com/store/apps/details?id=com.MegaJoy.PrisonBreak68,2021-04-26 14:12:19.147000+00:00,2021-04-26 15:25:51.420000+00:00,2
4/26/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-26 16:42:05.035000+00:00,2021-04-26 16:42:05.035000+00:00,1
4/26/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-26 10:43:03.700000+00:00,2021-04-26 18:42:13.428000+00:00,8
4/27/2021,Among Us,,,https://play.google.com/store/apps/details?id=com.innersloth.spacemafia,2021-04-27 17:54:36.485000+00:00,2021-04-27 17:54:36.485000+00:00,1
4/27/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-27 12:41:31.110000+00:00,2021-04-27 12:41:31.110000+00:00,1
4/27/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-27 13:37:47.474000+00:00,2021-04-27 14:29:33.793000+00:00,2
4/27/2021,Duolingo: Learn Languages Free,,,https://play.google.com/store/apps/details?id=com.duolingo,2021-04-27 09:46:27.197000+00:00,2021-04-27 09:46:27.197000+00:00,1
4/27/2021,Pepi Hospital: Learn & Care,,,https://play.google.com/store/apps/details?id=com.PepiPlay.PepiHospital,2021-04-27 15:15:36.241000+00:00,2021-04-27 17:29:48.737000+00:00,2
4/27/2021,Prison Escape: Stickman Story,,,https://play.google.com/store/apps/details?id=com.MegaJoy.PrisonBreak68,2021-04-27 15:34:14.203000+00:00,2021-04-27 15:34:14.203000+00:00,1
4/27/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-27 09:51:41.626000+00:00,2021-04-27 17:00:14.782000+00:00,2
4/27/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-27 07:35:02.258000+00:00,2021-04-27 17:54:30.888000+00:00,8
4/28/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-28 16:55:16.659000+00:00,2021-04-28 20:40:21.142000+00:00,5
4/28/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-28 17:39:21.097000+00:00,2021-04-28 19:28:43.783000+00:00,2
4/28/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-28 17:42:57.302000+00:00,2021-04-28 20:00:44.024000+00:00,3
4/29/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-29 09:23:43.147000+00:00,2021-04-29 18:27:45.073000+00:00,3
4/29/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-29 12:24:38.377000+00:00,2021-04-29 12:24:38.377000+00:00,1
4/29/2021,Duolingo: Learn Languages Free,,,https://play.google.com/store/apps/details?id=com.duolingo,2021-04-29 14:32:12.120000+00:00,2021-04-29 16:08:36.769000+00:00,2
4/29/2021,Gmail,,,https://play.google.com/store/apps/details?id=com.google.android.gm,2021-04-29 13:15:23.432000+00:00,2021-04-29 13:15:23.432000+00:00,1
4/29/2021,Google,,,https://play.google.com/store/apps/details?id=com.google.android.googlequicksearchbox,2021-04-29 13:10:31.468000+00:00,2021-04-29 13:10:31.468000+00:00,1
4/29/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-04-29 08:17:40.619000+00:00,2021-04-29 16:06:48.403000+00:00,6
4/29/2021,Netflix,,,https://play.google.com/store/apps/details?id=com.netflix.mediaclient,2021-04-29 12:19:56.239000+00:00,2021-04-29 12:19:56.239000+00:00,1
4/29/2021,Pepi Hospital: Learn & Care,,,https://play.google.com/store/apps/details?id=com.PepiPlay.PepiHospital,2021-04-29 14:39:43.662000+00:00,2021-04-29 14:39:43.662000+00:00,1
4/29/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-29 08:23:41.642000+00:00,2021-04-29 19:18:43.471000+00:00,5
4/29/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-29 08:23:17.176000+00:00,2021-04-29 19:18:37.607000+00:00,9
4/30/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-04-30 15:20:45.962000+00:00,2021-04-30 15:20:45.962000+00:00,1
4/30/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-04-30 16:09:41.188000+00:00,2021-04-30 16:09:41.188000+00:00,1
4/30/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-04-30 09:15:11.732000+00:00,2021-04-30 15:20:12.926000+00:00,4
4/30/2021,Pepi Hospital: Learn & Care,,,https://play.google.com/store/apps/details?id=com.PepiPlay.PepiHospital,2021-04-30 09:56:17.873000+00:00,2021-04-30 19:12:07.121000+00:00,2
4/30/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-04-30 08:52:54.428000+00:00,2021-04-30 19:43:18.348000+00:00,3
4/30/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-04-30 09:15:04.742000+00:00,2021-04-30 19:43:10.237000+00:00,8
5/1/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-05-01 10:21:11.663000+00:00,2021-05-01 13:44:11.913000+00:00,2
5/1/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-05-01 09:21:37.851000+00:00,2021-05-01 09:21:37.851000+00:00,1
5/1/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-05-01 09:19:30.508000+00:00,2021-05-01 09:19:30.508000+00:00,1
5/1/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-05-01 15:08:02.977000+00:00,2021-05-01 18:44:41.590000+00:00,2
5/1/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-05-01 09:21:12.611000+00:00,2021-05-01 18:44:33.629000+00:00,5
5/2/2021,Pepi Hospital: Learn & Care,,,https://play.google.com/store/apps/details?id=com.PepiPlay.PepiHospital,2021-05-02 11:36:27.019000+00:00,2021-05-02 13:32:04.802000+00:00,2
5/2/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-05-02 08:25:41.497000+00:00,2021-05-02 13:46:42.999000+00:00,2
5/2/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-05-02 08:25:38.222000+00:00,2021-05-02 13:46:37.973000+00:00,3
5/3/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-05-03 15:02:10.266000+00:00,2021-05-03 15:02:10.266000+00:00,1
5/3/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-05-03 11:53:53.047000+00:00,2021-05-03 12:35:06.698000+00:00,2
5/3/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-05-03 14:31:49.948000+00:00,2021-05-03 14:31:49.948000+00:00,1
5/3/2021,Pepi Hospital: Learn & Care,,,https://play.google.com/store/apps/details?id=com.PepiPlay.PepiHospital,2021-05-03 11:18:49.277000+00:00,2021-05-03 12:42:06.481000+00:00,2
5/3/2021,Prison Escape: Stickman Story,,,https://play.google.com/store/apps/details?id=com.MegaJoy.PrisonBreak68,2021-05-03 11:42:25.890000+00:00,2021-05-03 11:42:25.890000+00:00,1
5/3/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-05-03 09:17:11.360000+00:00,2021-05-03 16:39:49.335000+00:00,6
5/3/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-05-03 09:17:04.063000+00:00,2021-05-03 16:39:44.226000+00:00,6
5/4/2021,DOP 2: Delete One Part,,,https://play.google.com/store/apps/details?id=com.playstrom.dop2,2021-05-04 16:05:18.398000+00:00,2021-05-04 16:05:18.398000+00:00,1
5/4/2021,Device Care,,,https://play.google.com/store/apps/details?id=com.samsung.android.lool,2021-05-04 12:14:32.922000+00:00,2021-05-04 12:14:32.922000+00:00,1
5/4/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-05-04 09:02:22.685000+00:00,2021-05-04 09:02:22.685000+00:00,1
5/4/2021,Duolingo: Learn Languages Free,,,https://play.google.com/store/apps/details?id=com.duolingo,2021-05-04 15:12:41.614000+00:00,2021-05-04 15:12:41.614000+00:00,1
5/4/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-05-04 08:10:13.143000+00:00,2021-05-04 15:23:41.162000+00:00,6
5/4/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-05-04 09:21:11.415000+00:00,2021-05-04 17:12:06.944000+00:00,5
5/4/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-05-04 08:39:32.936000+00:00,2021-05-04 17:12:04.379000+00:00,9
5/5/2021,Brawl Stars,,,https://play.google.com/store/apps/details?id=com.supercell.brawlstars,2021-05-05 07:51:42.811000+00:00,2021-05-05 07:51:42.811000+00:00,1
5/5/2021,Disney+,,,https://play.google.com/store/apps/details?id=com.disney.disneyplus,2021-05-05 19:10:05.146000+00:00,2021-05-05 19:10:05.146000+00:00,1
5/5/2021,Microsoft Teams,,,https://play.google.com/store/apps/details?id=com.microsoft.teams,2021-05-05 08:11:28.112000+00:00,2021-05-05 16:55:03.222000+00:00,6
5/5/2021,Permissions Controller,,,https://play.google.com/store/apps/details?id=com.google.android.permissioncontroller,2021-05-05 15:38:15.257000+00:00,2021-05-05 15:38:15.257000+00:00,1
5/5/2021,Roblox,,,https://play.google.com/store/apps/details?id=com.roblox.client,2021-05-05 09:17:39.023000+00:00,2021-05-05 16:05:22.891000+00:00,5
5/5/2021,Samsung One UI Home,,,https://play.google.com/store/apps/details?id=com.sec.android.app.launcher,2021-05-05 08:11:18.939000+00:00,2021-05-05 19:09:57.748000+00:00,11
